0.0 1.15 1.0
Linear 3 explicit
 0.000000 0.28948345974263057 0.889338846945282 0.19198800215886402
 0.010000 0.28894454180093687 0.8907868947924844 0.1926609304227362
 0.020000 0.2884030142629886 0.8914426331431071 0.1936425793497061
 0.030000 0.28712965745500096 0.8913097538337016 0.19509940200170078
 0.040000 0.28584803314078067 0.8904272087787438 0.19568328475149094
 0.050000 0.2846820595167228 0.8894786493562008 0.19569328646280554
 0.060000 0.28353572708084945 0.8884802834616612 0.19535917957372673
 0.070000 0.2823989013785162 0.8875054146145354 0.19482057106566641
 0.080000 0.28122440766101037 0.8865887820450182 0.19394972038357605
 0.090000 0.28008063461381366 0.8857804819395647 0.19303005042378912
 0.100000 0.2789593575243755 0.8850206403389556 0.1920418774599089
 0.110000 0.27689069039214154 0.8844707614482469 0.1927812995293701
 0.120000 0.2746701215634187 0.8844187014412449 0.19451347371807853
 0.130000 0.2727466587488075 0.8844319436523217 0.195359356919324
 0.140000 0.27040743272498685 0.8844067686278122 0.19681917146884262
 0.150000 0.26786154562500963 0.884548141970181 0.1987276677714943
 0.160000 0.26635308437485977 0.8847994634095269 0.19918183837007344
 0.170000 0.26387603622494865 0.8846695302676466 0.20016674040321475
 0.180000 0.2613060481740556 0.8847559378631388 0.2016461049347901
 0.190000 0.2587735958214277 0.8848950534687714 0.20321796320254915
 0.200000 0.25617980894097553 0.8850336946283864 0.20471332080284155
 0.210000 0.25370248560932745 0.885165886148443 0.20606754744548025
 0.220000 0.25130804393985184 0.8852604535640227 0.20726221342101442
 0.230000 0.24895984805973675 0.885308696270546 0.2082974732284604
 0.240000 0.24664779189531705 0.8851117871223272 0.20913299008091063
 0.250000 0.24417017862581855 0.8848441486480679 0.20969705774371286
 0.260000 0.24183097971342582 0.8843224318754577 0.2099778425761479
 0.270000 0.24107421277785077 0.8838912328889251 0.20883845934317888
 0.280000 0.239126805376255 0.883058306793934 0.20816684056989768
 0.290000 0.23786447481519804 0.8817853178329775 0.20656353857595983
 0.300000 0.2371831229128424 0.8802738188479232 0.20445295539529526
 0.310000 0.23687531467809958 0.8789114956045125 0.20219754786016364
 0.320000 0.23646924508561143 0.8775264226088595 0.19982645035427424
 0.330000 0.23517384815163914 0.8763012563873481 0.19881008884501464
 0.340000 0.2342401707081525 0.8750354280110081 0.19729046386461202
 0.350000 0.23263634550865142 0.8737109476503483 0.19672240000188065
 0.360000 0.23084818901090562 0.872647084764188 0.19679497085101352
 0.370000 0.22878969080314143 0.8713324248970407 0.19696880201162925
 0.380000 0.22679801478001504 0.8701721545498203 0.1972146926243759
 0.390000 0.22483928235648032 0.8690460177288055 0.19746425133790932
 0.400000 0.22296145889316127 0.8680131098993502 0.19792289592462842
 0.410000 0.22117152664513162 0.8667875795781018 0.19830400274033746
 0.420000 0.21929506871499996 0.865523537510788 0.19868451414107696
 0.430000 0.2175797927434798 0.8641987807723409 0.1991554980864238
 0.440000 0.21614540826384027 0.8627758383915798 0.19899708377519973
 0.450000 0.21482166669433092 0.8610598578471705 0.19823021616284958
 0.460000 0.21344626146320209 0.8594623799546065 0.19806390873397567
 0.470000 0.21205532748638084 0.8579731369332585 0.19822547938520396
 0.480000 0.2106443770932026 0.8565400107173469 0.1985184919435388
 0.490000 0.20926000868276826 0.8551395313339867 0.19883119412866215
 0.500000 0.20799425184199533 0.8538779358638191 0.19935072843314894
 0.510000 0.20683770978073415 0.8527092526942832 0.19995909878741971
 0.520000 0.2051772536611745 0.8508067327973973 0.20064226164413265
 0.530000 0.2033469076842415 0.8491566602556264 0.20159828052501746
 0.540000 0.20221152183841015 0.8473571703589506 0.2019667836921522
 0.550000 0.2005686507045693 0.8452586691433518 0.20305951289580498
 0.560000 0.1988403390745768 0.8430514635906046 0.20467716067020933
 0.570000 0.1979278665252663 0.8414475079178244 0.2056960200926651
 0.580000 0.1958868787565843 0.8435746819129394 0.20597212943284113
 0.590000 0.19320180440516527 0.8448186041153266 0.20729605717350463
